Ticker,Exchange,Market Capitalization,Last,Change %,Change,Volume,Price to Earnings Ratio (TTM),Number of Employees,Sector
ABTX,NASDAQ,743266625,36.35,-2.91132479,-1.09,57445,17.75501494,588,Finance
MERC,NASDAQ,742992168,11.28,-1.6564952,-0.19,355041,,2325,Process Industries
SII,NYSE,742588938,30.31,-0.72060269,-0.22,127877,35.43660714,126,Finance
XENT,NASDAQ,738795020,22.58,4.39204808,0.95,203424,,402,Health Technology
BOOM,NASDAQ,738389526,49.98,-2.19178082,-1.12,46941,,741,Producer Manufacturing
AIV,NYSE,735398000,4.87,-1.41700405,-0.07,8214102,4.76420098,950,Finance
LPG,NYSE,734225817,14.43,-1.16438356,-0.17,444809,9.94347204,585,Transportation
COWN,NASDAQ,731964930,27.55,-2.71892655,-0.77,1035835,6.81818182,1325,Finance
LE,NASDAQ,731719032,22.44,0.80862534,0.18,117656,44.71675372,5100,Retail Trade
UFCS,NASDAQ,729158856,29.13,0.72614108,0.21,126092,,1185,Finance
DMRC,NASDAQ,727955221,47.53,-1.06161532,-0.51,120003,,216,Technology Services
BOMN,NASDAQ,727344283.6,26.71,-2.05353869,-0.56,88889,,138,Commercial Services
AVID,NASDAQ,727223245,16.45,-2.37388724,-0.4,302670,38.58484085,1429,Technology Services
ADV,NASDAQ,726750000,12.92,-1.14766641,-0.15,863877,,2,Commercial Services
BCOV,NASDAQ,724063864,18.19,0.5527916,0.1,145245,,610,Technology Services
APXTU,NASDAQ,723209000,16.5,1.66358595,0.27,4324,,,Finance
MITK,NASDAQ,722453876.9999999,16.99,-1.16346713,-0.2,466082,94.08866995,360,Technology Services
AGX,NYSE,720798600,45.94,-1.47973408,-0.69,42723,105.06985128,1154,Industrial Services
BNGO,NASDAQ,719974200,4.7,-6,-0.3,137183775,,97,Health Technology
VREX,NASDAQ,719974008,18.38,-3.05907173,-0.58,346840,,2000,Health Technology
VVI,NYSE,719896816,35.24,-1.59173415,-0.57,75598,,5361,Commercial Services
LORL,NASDAQ,719803300.71,23.27,-0.59803503,-0.14,119226,73.89520202,19,Communications
HLX,NYSE,719271190,4.79,1.26849894,0.06,1993026,30.43758044,1650,Industrial Services
ARCH,NYSE,719193804,47.48,-0.12620951,-0.06,286994,,3700,Energy Minerals
VXRT,NASDAQ,717021950,6.55,-2.67459138,-0.18,5875317,,14,Health Technology
ALBO,NASDAQ,716730404,37.57,-0.13290803,-0.05,167972,,55,Health Technology
SCSC,NASDAQ,716070708,28.18,-3.26124271,-0.95,60823,,2200,Distribution Services
CCO,NYSE,714932280,1.53,-7.8313253,-0.13,2857624,,5900,Commercial Services
HBNC,NASDAQ,714376168,16.28,-2.68977884,-0.45,113562,11.39335331,839,Finance
MGTX,NASDAQ,713262446,16.43,-2.37670826,-0.4,97480,,157,Health Technology
GHIVU,NASDAQ,711344000,13.57,1.34428678,0.18,97537,,3,Finance
OBNK,NASDAQ,711074650,30.25,-2.70183339,-0.84,60200,23.1049346,751,Finance
AOSL,NASDAQ,709824090,27.85,-2.24640225,-0.64,203570,490.36144578,3978,Electronic Technology
RMAX,NYSE,709070612,38.21,1.16494572,0.44,75305,54.56515458,500,Finance
FI,NYSE,708378470,3.13,-1.26182965,-0.04,985987,,3100,Industrial Services
LCYAU,NASDAQ,708125000,11.14,1.27272727,0.14,13214,,,Finance
CYD,NYSE,707257173,17.31,2.6081802,0.44,48362,8.59574034,8852,Producer Manufacturing
NCBS,NASDAQ,706092856,70.01,-3.033241,-2.19,28046,13.99496026,575,Finance
AMRX,NYSE,705661840,4.78,-3.62903226,-0.18,1521216,12.12713936,5500,Health Technology
USLM,NASDAQ,704689614,125.15,0.56247489,0.7,5814,27.01382709,282,Non-Energy Minerals
ANGO,NASDAQ,704599301.5,18.565,-0.02692515,-0.005,532397,,800,Health Technology
ARR,NYSE,703617000,11.07,1.8399264,0.2,951449,,23,Finance
FANH,NASDAQ,703399000,13.46,2.7480916,0.36,89025,,4746,Finance
GSBC,NASDAQ,702044453,50.71,-1.87693498,-0.97,29634,12.39506883,1191,Finance
LOCO,NASDAQ,701963442,19.26,0.36477332,0.07,200888,30.38796516,5005,Consumer Services
KOP,NYSE,698528663.9999999,33.16,-1.19189511,-0.4,147572,8.09767397,2120,Process Industries
CTBI,NASDAQ,698523888,39.22,-1.00959112,-0.4,48658,11.78395098,1000,Finance
LOVE,NASDAQ,697447250,47.5,0.57167055,0.27,288973,,799,Retail Trade
TBI,NYSE,695266880,19.6,-1.45801911,-0.29,110184,,6200,Commercial Services
LBAI,NASDAQ,693946000,13.75,-3.40709519,-0.485,213563,12.68038482,692,Finance
USAT,NASDAQ,693677658.0000001,10.63,1.04562738,0.11,152582,,147,Electronic Technology
CLDX,NASDAQ,693614769,17.53,0.22870212,0.04,493501,,130,Health Technology
WINA,NASDAQ,693451620,185.4,-1.22535962,-2.3,8127,24.35543099,98,Finance
ANAB,NASDAQ,692993252,25.34,-0.5104044,-0.13,141507,,89,Health Technology
NFBK,NASDAQ,692718704,13.04,-2.75913497,-0.37,143279,18.85810716,380,Finance
RPT,NYSE,692522000,8.64,0,0,317914,12.58924669,104,Finance
SQZ,NYSE,692076000,28,-4.50204638,-1.32,63078,,,Health Technology
WTRE,NASDAQ,692067600,34.8,0,0,194157,,11,Finance
IMTX,NASDAQ,691994600,11,0.64043916,0.07,155845,,227,Health Technology
LOMA,NYSE,690199000,5.65,-2.417962,-0.14,112542,5.71964833,,Non-Energy Minerals
FHTX,NASDAQ,689769936,19.26,1.95870831,0.37,49073,,85,Health Technology
PETS,NASDAQ,689048679,33.99,0.56213018,0.19,390885,22.57698217,214,Retail Trade
MOD,NYSE,688446696,13.46,0.52277819,0.07,508908,,11300,Producer Manufacturing
CLCT,NASDAQ,687609059.8000001,76.18,0.10512484,0.08,179022,52.68258913,515,Consumer Services
SP,NASDAQ,685494596,29.69,0.54182188,0.16,100148,,23900,Commercial Services
CUBI,NYSE,685432197,21.69,0.50973123,0.11,234307,7.64597506,,Finance
FBMS,NASDAQ,684346623,31.97,-0.89894606,-0.29,55708,13.28993985,697,Finance
AAN,NYSE,681987915,20.19,-5.52175948,-1.18,487890,,10100000,Retail Trade
IPV.U,NYSE,681679000,21,-4.32801822,-0.95,2083,746.59863946,,Finance
QEP,NYSE,680220800,2.8,-0.70921986,-0.02,6838920,26.06284658,248,Energy Minerals
KDMN,NASDAQ,679191480,3.96,0,0,2145810,,115,Health Technology
AMSC,NASDAQ,677823042,29.38,-2.26214238,-0.68,488548,,242,Producer Manufacturing
ICLK,NASDAQ,677661000,8.89,5.95947557,0.5,1243765,,884,Commercial Services
TRST,NASDAQ,677439717.5,7.025,-1.54169587,-0.11,408876,13.1254599,,Finance
DMTK,NASDAQ,677213568,34.56,-9.81210856,-3.76,1292911,,,Health Technology
ZIOP,NASDAQ,677159560,3.16,2.5974026,0.08,2823966,,73,Health Technology
GHIV,NASDAQ,674687500,12.7,2.17216412,0.27,5460616,,3,Finance
PRTS,NASDAQ,673370135,14.05,-0.49575071,-0.07,1589396,,843,Retail Trade
AMTB,NASDAQ,671369850,15.93,-1.2399256,-0.2,16101,241.46706587,829,Finance
TCPC,NASDAQ,670100680,11.6,0.95735422,0.11,180493,28.46878097,,Miscellaneous
PLSE,NASDAQ,669269015,26.41,1.77263969,0.46,163920,,82,Health Technology
GTHX,NASDAQ,669227381,17.59,-0.22688599,-0.04,1287683,,104,Health Technology
VERU,NASDAQ,669221025,9.55,-1.54639175,-0.15,2223185,,339,Health Technology
ARLO,NYSE,666283596,8.43,0.23781213,0.02,2294836,,349,Consumer Durables
ORTX,NASDAQ,664500000,7.17,5.28634361,0.36,3686643,,252,Health Technology
EFC,NYSE,663731000,15.15,-0.06596306,-0.01,219701,,150,Finance
ATRS,NASDAQ,663354560,3.98,0.75949367,0.03,1851004,71.17117117,178,Health Technology
UVSP,NASDAQ,663192486,22.66,-1.98961938,-0.46,67718,18.54347129,873,Finance
RC,NYSE,661225000,12.04,-0.82372323,-0.1,395498,17.39005873,,Finance
SFT,NASDAQ,659319210,8.03,1.13350126,0.09,1080421,,3,Finance
AWH,NASDAQ,657823520,6.32,-1.09546166,-0.07,528929,,53,Health Technology
AKUS,NASDAQ,657397224,19.12,0.95036959,0.18,40956,,54,Health Technology
CBTX,NASDAQ,656640135,26.43,-1.96587537,-0.53,17889,23.3987155,500,Finance
CURI,NASDAQ,656381083.9999999,16.33,-0.72948328,-0.12,596558,,2,Consumer Services
EQOS,NASDAQ,654612048,20.64,29,4.64,4183198,,120,Technology Services
CAPL,NYSE,653980360,17.27,1.34976526,0.23,31881,6.05049178,,Distribution Services
AERI,NASDAQ,653534608,13.96,1.0130246,0.14,520120,,380,Health Technology
CLW,NYSE,653481276,39.43,-3.2392638,-1.32,97315,12.04837088,3290,Process Industries
TGI,NYSE,652947071,12.53,-0.87025316,-0.11,988412,,9989,Electronic Technology
AHH,NYSE,652337000,11.25,-0.08880995,-0.01,218381,24.93356953,169,Finance
APXT,NASDAQ,651912800,14.63,-0.61141304,-0.09,2430450,484.21052632,2,Finance
BLX,NYSE,651463016.75,16.45,-0.3030303,-0.05,60821,9.34844193,,Finance
HONE,NASDAQ,651102300,11.16,-2.78745645,-0.32,110220,19.83071342,675,Finance
DAO,NYSE,650315000,29.38,2.26244344,0.65,343366,,,Technology Services
BMTC,NASDAQ,648841082,32.51,-2.43097239,-0.81,56433,20.0384893,661,Finance
KODK,NYSE,648171720,8.4,-2.21187427,-0.19,6920222,,4922,Electronic Technology
EGRX,NASDAQ,647465669,49.69,-2.51128115,-1.28,128003,143.82054176,108,Health Technology
CRDF,NASDAQ,647146672,18.32,-0.21786492,-0.04,819201,,14,Health Services
UTL,NYSE,645755513,43.03,-0.04645761,-0.02,43993,21.42537202,513,Utilities
GPRE,NASDAQ,645415230,18.1,-3.97877984,-0.75,1019396,,820,Process Industries
DNMR,NYSE,644000000,25.76,-0.88495575,-0.23,2468131,,4,Finance
FTIVU,NASDAQ,641799000,11.65,0,0,11301,,,Finance
ARLP,NASDAQ,641062800,5.04,2.64765784,0.13,603462,,3602,Energy Minerals
CPAC,NYSE,640888000,8,5.82010582,0.44,1596,56.79939895,,Non-Energy Minerals
NPK,NYSE,640102650.6,91.14,-4.51545312,-4.31,18715,14.9953655,919,Consumer Durables
DCO,NYSE,638679992,54.52,-1.67718665,-0.93,29123,23.17853112,2800,Electronic Technology
CPS,NYSE,632950382,37.46,0.59076262,0.22,75449,,28000,Producer Manufacturing
QCRH,NASDAQ,632841538,40.07,-2.4823558,-1.02,54267,11.27019392,697000,Finance
ARDX,NASDAQ,631739500,7,3.7037037,0.25,963780,,88,Health Technology
RMR,NASDAQ,630738732,38.47,1.5307469,0.58,38570,21.62424381,600,Finance
GOOD,NASDAQ,630181000,17.87,0.05599104,0.01,133596,,70,Finance
AEGN,NASDAQ,629921263,20.47,-3.48892032,-0.74,74286,,4900,Industrial Services
NBTX,NASDAQ,626908000,19.08,4.77759473,0.87,12684,,110,Health Technology
GDYN,NASDAQ,626592736,12.32,-0.16207455,-0.02,144761,,2,Finance
IVR,NYSE,625744000,3.46,0.28985507,0.01,6231968,,,Finance
AVRO,NASDAQ,625079572,15.08,-4.25396825,-0.67,275549,,,Health Technology
ODT,NASDAQ,624548880.0000001,19.44,-1.6194332,-0.32,697319,,152,Health Technology
YORW,NASDAQ,624312000,47.84,0.69459061,0.33,15345,38.02016645,106,Utilities
TILE,NASDAQ,621895640,10.6,-1.48698885,-0.16,270040,,4110,Producer Manufacturing
ASIX,NYSE,619749933,22.11,-2.42718447,-0.55,114496,36.95368558,1520,Process Industries
KNDI,NASDAQ,619552256,8.56,10.4516129,0.81,21266762,,594,Consumer Durables
SWIR,NASDAQ,618304918,16.94,1.01371497,0.17,665723,,1280,Electronic Technology
AGEN,NASDAQ,617984250,3.25,-2.98507463,-0.1,1731886,,328,Health Technology
SSPKU,NASDAQ,617812000,19.11,-3.3383915,-0.66,8190,,3,Finance
SPTN,NASDAQ,616848760,17.2,-4.12486065,-0.74,607541,9.31077434,17200,Distribution Services
IHC,NYSE,616836892,42.14,-0.07114062,-0.03,4807,151.527129,455,Finance
BY,NYSE,616570722,15.98,-3.61881785,-0.6,86387,15.79498904,1001,Finance
STRL,NASDAQ,615980496,21.92,-2.36080178,-0.53,575820,10.74008516,2800,Industrial Services
FRLN,NASDAQ,615676000,17.75,0.16930023,0.03,6299,,177,Health Technology
ATEX,NASDAQ,613360676,35.06,6.56534954,2.16,378737,,59,Communications
CGBD,NASDAQ,612074482,10.87,0.36934441,0.04,176860,,,Finance
IMXI,NASDAQ,610308587,16.03,1.19949495,0.19,204182,20.55007784,247,Finance
CFB,NASDAQ,610168902,11.69,0.60240964,0.07,110665,163.89280677,357,Finance
INZY,NASDAQ,609562624,26.08,2.31463319,0.59,12624,,,Health Technology
ASLE,NASDAQ,609536070,14.85,-9.34065934,-1.53,178911,,3,Distribution Services
UMH,NYSE,609376000,14.85,1.64271047,0.24,98816,,420,Finance
PBFX,NYSE,609262085,9.77,-2.3976024,-0.24,194823,4.2779606,92,Industrial Services
ANIK,NASDAQ,609233470,42.86,-6.74499565,-3.1,159221,,154,Health Technology
TTCF,NASDAQ,609197000,23.75,-0.66917608,-0.16,2687624,,2,Consumer Non-Durables
GMRE,NYSE,609100000,12.68,0.3164557,0.04,183575,,,Finance
RUTH,NASDAQ,607603777,17.41,-0.40045767,-0.07,380373,,5740,Consumer Services
FLXN,NASDAQ,607562032,12.32,-1.51878497,-0.19,455170,,288,Health Technology
GAN,NASDAQ,607530469,21.71,-1.67572464,-0.37,1948775,,136,Technology Services
RIGL,NASDAQ,604951980,3.58,1.1299435,0.04,1281156,,163,Health Technology
BBAR,NYSE,604491000,2.97,0.33783784,0.01,244456,2.40006487,6321,Finance
FTIV,NASDAQ,604337300,10.97,-0.36330609,-0.04,666449,,,Finance
CSV,NYSE,604324374,33.63,-1.03001766,-0.35,92393,59.48879552,2797,Consumer Services
AMSWA,NASDAQ,603822045.1100001,18.53,0.8709853,0.16,110466,91.80409795,428,Technology Services
MRUS,NASDAQ,603008751,20.73,28.27970297,4.57,517519,,,Health Technology
RSI,NYSE,602312500,20.95,2.14529498,0.44,1118553,,,Finance
HSII,NASDAQ,601502772,31.07,-0.76652827,-0.24,113465,,1780,Commercial Services
SOHU,NASDAQ,601204000,16.6,8.42586545,1.29,595230,,7800,Technology Services
MRC,NYSE,600344700,7.3,4.28571429,0.3,398828,,3200,Distribution Services
CAAP,NYSE,600082500,3.75,0.80645161,0.03,168226,,6300,Transportation
IIIV,NASDAQ,599997594,31.71,0.34810127,0.11,125756,,740,Technology Services
RYI,NYSE,599205528,15.72,-9.70706491,-1.69,325778,,4500,Non-Energy Minerals
DBI,NYSE,597243075,8.25,2.48447205,0.2,1459932,,15800,Retail Trade
EVLO,NASDAQ,597226356,12.93,-0.76745971,-0.1,192825,,98,Health Technology
SLCA,NYSE,596037000,8.06,-3.58851675,-0.3,990616,,2177,Non-Energy Minerals
NLS,NYSE,595795772,19.69,-3.19567355,-0.65,2547670,18.83333333,434,Consumer Durables
VEC,NYSE,595760750,51.25,-1.66922487,-0.87,36678,19.871135,7200,Commercial Services
FF,NYSE,595344952,13.61,-3.74823197,-0.53,116172,5.45125101,500,Process Industries
ORBC,NASDAQ,595252924,7.63,-0.65104167,-0.05,775082,,786,Communications
DFIN,NYSE,594749628,17.82,-4.65489567,-0.87,303578,37.95694557,2900,Commercial Services
ISEE,NASDAQ,594280362.5,6.635,-2.06642066,-0.14,507957,,38,Health Technology
