Ticker,Exchange,Market Capitalization,Last,Change %,Change,Volume,Price to Earnings Ratio (TTM),Number of Employees,Sector
ORTX,NASDAQ,609857000,5.9,-5.6,-0.35,1714774,,252,Health Technology
ALTA,NASDAQ,609606228,32.42,0.68322981,0.22,14424,13.84946237,490,Finance
BEST,NYSE,609076000,2.28,-6.17283951,-0.15,3763762,,8423,Transportation
IPV.U,NYSE,608853000,18.56,-5.33027289,-1.045,3889,666.83673469,,Finance
NPTN,NYSE,608527777.5,12.135,-1.66126418,-0.205,271249,69.17040359,1690,Electronic Technology
HEC,NASDAQ,606768750,11.725,1.16479724,0.135,2058304,,,Finance
IHC,NYSE,605337436.3199999,41.3544,1.80797637,0.7344,1683,145.95759971,455,Finance
CAAP,NYSE,604083050,3.775,-0.39577836,-0.015,115949,,6300,Transportation
HVT,NYSE,601935897.78,33.19,1.34351145,0.44,48425,16.19363133,3425,Retail Trade
WLDN,NASDAQ,601763176,49.84,-0.71713147,-0.36,18643,,1451,Commercial Services
UTL,NYSE,601709674.5,40.095,-2.18345938,-0.895,38730,20.40013935,513,Utilities
BLBD,NASDAQ,599818218,22.17,0.04512635,0.01,254017,49.43118447,1736,Producer Manufacturing
CURO,NYSE,599579991.5,14.665,0.03410641,0.005,165891,6.21397084,4000,Finance
FIXX,NASDAQ,598395368,13.22,3.5238841,0.45,211062,,187,Health Technology
ZYXI,NASDAQ,598240020,17.22,5.51470588,0.9,261896,54.87558843,283,Health Technology
FUSE.U,NYSE,597187000,13.85,1.46520147,0.2,38345,,,Finance
ETH,NYSE,596263780,23.8,0.16835017,0.04,134370,161.7426821,3369,Consumer Durables
PRTS,NASDAQ,596208148,12.44,-3.56589147,-0.46,572388,,843,Retail Trade
BBDC,NYSE,595682832,9.12,-0.86956522,-0.08,125031,,,Finance
YORW,NASDAQ,595341000,45.62,1.55832591,0.7,9859,35.9475032,106,Utilities
CLVS,NASDAQ,594386870,6.73,5.48589342,0.35,6576772,,484,Health Technology
HVT.A,NYSE,593956030.5,32.75,-1.91674154,-0.64,201,17.28529275,3425,Retail Trade
MTEM,NASDAQ,592075770,11.85,4.86725664,0.55,327874,,168,Health Technology
DAC,NYSE,591823000,28.94,2.04513399,0.58,310760,4.54800584,1148,Transportation
CPS,NYSE,590370698,34.94,-6.55255416,-2.45,111137,,28000,Producer Manufacturing
CMTL,NASDAQ,590254880,23.6,3.50877193,0.8,212412,,2034,Electronic Technology
CBAT,NASDAQ,589556688,7.76,8.22873082,0.59,20354946,,374,Producer Manufacturing
KINZU,NASDAQ,588984000,10.7,0.28116214,0.03,66996,,,Finance
ACND.U,NYSE,588920000,11.5,1.05359355,0.1199,15627,,,Finance
AVRO,NASDAQ,588602780,14.2,1.13960114,0.16,197643,,,Health Technology
KNDI,NASDAQ,588560167.6800001,8.1318,-2.14440433,-0.1782,2894231,,594,Consumer Durables
BBAR,NYSE,588154000,2.8,-2.77777778,-0.08,465393,2.33519825,6321,Finance
AKUS,NASDAQ,587600343,17.09,0.94506793,0.16,98624,,54,Health Technology
ONCR,NASDAQ,586885200,25.95,-0.95419847,-0.25,15437,,,Health Technology
PSTX,NASDAQ,585435400,9.47,-3.66225839,-0.36,209838,,149,Health Technology
LDL,NYSE,585202200,33,0.42604991,0.14,24395,,3250,Process Industries
SRG,NYSE,583921000,15.18,0.46326936,0.07,287396,,77,Finance
DGII,NASDAQ,583215831,19.69,0.66462168,0.13,53886,68.65566866,656,Electronic Technology
FMBH,NASDAQ,581422536,34.74,-0.45845272,-0.16,6616,13.37779822,827,Finance
AKTS,NASDAQ,580575834,15.03,-0.5952381,-0.09,429754,,102,Electronic Technology
NNDM,NASDAQ,580423000,14.4355,14.56746032,1.8355,43580445,,68,Producer Manufacturing
CASS,NASDAQ,580201083,40.23,0.27417747,0.11,23511,23.36497583,1122,Technology Services
SCVL,NASDAQ,579375888,41.08,-1.32116262,-0.55,50006,50.57708662,5100,Retail Trade
UBA,NYSE,577522000,14.23,-0.69783671,-0.1,111520,65.37408759,57,Finance
DCOM,NASDAQ,576685855,17.45,0.75057737,0.13,35015,14.26688633,421,Finance
JIH.U,NYSE,575546000,13.8266,3.60107897,0.4806,2886,,,Finance
HWKN,NASDAQ,575412105,53.925,1.34373238,0.715,7211,16.9886019,656,Distribution Services
FTHM,NASDAQ,575280860,41.8,2.3255814,0.95,108293,,,Technology Services
THRY,NASDAQ,574735800,18.5,-1.38592751,-0.26,12076,,,Commercial Services
MNRL,NYSE,574585413.5,13.265,0.18882175,0.025,272846,,41,Miscellaneous
RLMD,NASDAQ,574461854.9999999,35.37,-0.33812342,-0.12,32977,,,Health Technology
BTAQU,NASDAQ,573996000,12.92,-0.53887606,-0.07,18161,,,Finance
TSC,NASDAQ,573925352,19.24,-0.05194805,-0.01,42442,14.07781191,276,Finance
SPPI,NASDAQ,573736119.6,3.9318,-0.20812183,-0.0082,1266989,,146,Health Technology
HTBK,NASDAQ,573686125,9.575,0.36687631,0.035,90917,19.4218241,357,Finance
GCI,NYSE,573289600,4.16,3.48258706,0.14,859107,,21255,Consumer Services
QTT,NASDAQ,573061000,3.3587,-22.61059908,-0.9813,34613627,,2932,Technology Services
INAQU,NASDAQ,572964000,17.7,-3.04026294,-0.555,1121,,,Finance
FSRV,NASDAQ,572555100,17.94,1.93181818,0.34,1091460,884.42211055,2,Finance
IMXI,NASDAQ,572235687,15.03,-1.31319764,-0.2,57233,19.75869227,247,Finance
DVAX,NASDAQ,571247005,5.185,2.87698413,0.145,1488690,,231,Health Technology
ECOM,NYSE,571158939,19.695,0.94823168,0.185,145028,31.79595828,642,Technology Services
NEW,NYSE,569851000,7.015,7.26299694,0.475,765639,,11732,Commercial Services
GILT,NASDAQ,568548352,10.24,11.91256831,1.09,1877617,,864,Electronic Technology
BCYC,NASDAQ,568199000,26.87,-0.99484156,-0.27,154190,,72,Health Technology
MRC,NYSE,567860295,6.905,-5.54035568,-0.405,178071,,3200,Distribution Services
MIRM,NASDAQ,567827163,19.27,2.28237792,0.43,71453,,33,Health Technology
CPF,NYSE,566977576,20.12,0.14932802,0.03,105506,14.44804027,854,Finance
GTS,NYSE,565605028,24.14,0.45776113,0.11,26739,10.33326166,4074,Health Services
CAC,NASDAQ,563996646,37.81,-0.36890646,-0.14,7847,10.19695301,639,Finance
SRAC,NASDAQ,563520175,25.49,-2.9322163,-0.77,917585,2984.09090909,3,Finance
FRSX,NASDAQ,562324000,9.1138,1.48997773,0.1338,5981201,,70,Finance
EXPCU,NASDAQ,562031000,16.2441,-0.64770642,-0.1059,3266,,,Finance
FLXN,NASDAQ,561698989,11.39,-0.26269702,-0.03,684304,,288,Health Technology
XENE,NASDAQ,560818548,16.02,-2.96789824,-0.49,59178,,104,Health Technology
CVM,NYSE ARCA,560171651.64,14.0901,-0.70401691,-0.0999,372593,,,Health Technology
SVACU,NASDAQ,559865000,11.25,1.53429603,0.17,119696,,,Finance
OXFD,NASDAQ,559849884,21.89,-0.09128252,-0.02,411665,,243,Health Technology
KNOP,NYSE,559211253.6,17.1044,-1.2448037,-0.2156,127482,,534,Transportation
NLTX,NASDAQ,559200558,13.335,2.57692308,0.335,164576,,36,Health Technology
RMNI,NASDAQ,558406200,7.32,-1.2145749,-0.09,192657,,1270,Technology Services
CMO,NYSE,557660000,5.775,-0.08650519,-0.005,293850,,14,Finance
BXG,NYSE,557404267,7.69,2.67022697,0.2,15250,47.01820465,5873,Finance
GDEN,NASDAQ,556846680,19.76,-1.2,-0.24,79804,,8000,Consumer Services
SMTS,NYSE ARCA,556776000,3.42,-6.8119891,-0.25,512082,29.71031818,1445,Non-Energy Minerals
THFF,NASDAQ,555985830,40.54,0.12348728,0.05,12367,10.59060473,957,Finance
SVAC,NASDAQ,555317182.84,10.99,0,0,144583,,,Finance
LLNW,NASDAQ,555227610,4.515,1.00671141,0.045,2714687,,610,Technology Services
AVD,NYSE,554565956,18.31,2.57703081,0.46,91455,49.70760234,671,Process Industries
BCEL,NASDAQ,553170586.87,15.07,1.1409396,0.17,168526,,113,Health Technology
WBAI,NYSE,552569000,13.3379,3.79688716,0.4879,575434,,171,Technology Services
ANIK,NASDAQ,552091180,38.84,-0.99413714,-0.39,36067,,154,Health Technology
PROS,NYSE,551825744,12.64,0.23790642,0.03,87029,15.90163934,396,Finance
MWK,NASDAQ,550273031,25.19,2.85830951,0.7,646201,,144,Technology Services
SSTI,NASDAQ,549857403,47.79,0.44136192,0.21,13542,201.69563374,108,Electronic Technology
GPMT,NYSE,549291000,9.9,-0.50251256,-0.05,311826,,,Finance
TPCO,NASDAQ,549272151.5,15.035,-2.05211726,-0.315,51391,,4114,Consumer Services
WNW,NASDAQ,548750000,21.95,-2.22717149,-0.5,145433,,,Retail Trade
TRMD,NASDAQ,548696114.4,7.3608,-1.856,-0.1392,16141,1.90678093,455,Transportation
MPX,NYSE,547316576,16.16,1.63522013,0.26,6678,33.93810032,673,Consumer Durables
THBR,NASDAQ,547256250,12.69,-1.32192846,-0.17,1265991,186.91860465,3,Finance
ACND,NYSE,546480000,10.56,0.47573739,0.05,59679,,,Finance
GCO,NYSE,546462045,36.45,-1.1659436,-0.43,85566,,22050,Distribution Services
SIGA,NASDAQ,546440470,7.06,-1.12044818,-0.08,103654,17.67326733,41,Health Technology
FCAX.U,NYSE,546000000,10.815,-0.96153846,-0.105,337333,,4,Finance
SPRQ.U,NYSE,545531000,12.87,1.73913043,0.22,400620,,,Finance
AQB,NASDAQ,543301542,11.97,9.31506849,1.02,1691311,,64,Health Technology
SURF,NASDAQ,543036615,13.35,-0.44742729,-0.06,727772,,49,Health Technology
IIIV,NASDAQ,542098110,28.65,-2.38500852,-0.7,48252,,740,Technology Services
CLDT,NYSE,540652000,11.36,-1.3032146,-0.15,141172,,39,Finance
SLDB,NASDAQ,540432337.5,6.375,0.23584906,0.015,271614,,121,Health Technology
FUSE,NYSE,539875000,12.34,1.3136289,0.16,704750,,,Finance
PAND,NASDAQ,539033374,18.26,1.38811771,0.25,33795,,37,Health Technology
LBC,NASDAQ,538512750,10.275,0.4398827,0.045,6554,12.62651197,277,Finance
VRRM,NASDAQ,538400000,13.46,3.49865436,0.455,902386,305.28169014,779,Transportation
PRTA,NASDAQ,538140472,13.48,0.97378277,0.13,56475,,51,Health Technology
HCCI,NASDAQ,537683130,22.41,-0.84070796,-0.19,16259,120.53333333,1322,Industrial Services
WIFI,NASDAQ,537492416.09,12.0701,-0.08195364,-0.0099,253816,,411,Technology Services
MCFT,NASDAQ,537202943.5,28.345,-2.12361878,-0.615,48874,,884,Consumer Durables
ETM,NYSE,536072498.1149999,3.885,-5.93220339,-0.245,1479464,,4144,Consumer Services
FAII.U,NYSE,536044000,12.55,0.96540628,0.12,84650,,,Finance
BMRC,NASDAQ,535501548,39.33,-0.35469977,-0.14,17421,17.25539914,290,Finance
QIWI,NASDAQ,535467000,10.33,-0.67307692,-0.07,236182,6.47450663,,Technology Services
THR,NYSE,534869660.00000006,16.12,-1.82704019,-0.3,82563,,1335,Producer Manufacturing
BFC,NASDAQ,534653824.99999994,69.35,-0.75844305,-0.53,15793,13.87636768,,Finance
CPE,NYSE,534475051.5,13.445,-0.92114959,-0.125,2231212,,475,Energy Minerals
IDYA,NASDAQ,534010389,18.37,4.73204105,0.83,136496,,47,Health Technology
BDGE,NASDAQ,533511900,27,1.1614837,0.31,110414,11.26635711,496,Finance
GCMG,NASDAQ,532863915,13.35,0.15003751,0.02,88138,71.39796465,497,Finance
JIH,NYSE,532593750,12.35,2.31980116,0.28,1003518,2514.58333333,,Finance
FFIC,NASDAQ,529659368,18.77,0.10666667,0.02,52971,12.24449814,474,Finance
EQOS,NASDAQ,528224983.50000006,16.655,3.7694704,0.605,461828,,120,Technology Services
NSSC,NASDAQ,528221646,28.79,0.13913043,0.04,52579,70.05360624,1161,Producer Manufacturing
BTRS,NASDAQ,528124999.99999994,16.9,-3.15186246,-0.55,346802,733.19327731,2,Technology Services
REX,NYSE,527895199.99999994,88.1,1.59132841,1.38,2887,134.36628447,128,Process Industries
FUSN,NASDAQ,527414112,12.64,-0.8627451,-0.11,33996,,40,Health Technology
UROV,NASDAQ,526927123.00000006,16.21,0.12353305,0.02,20818,,,Health Technology
THCB,NASDAQ,526804515,14.845,-0.43594903,-0.065,1613966,218.30161054,2,Finance
REV,NYSE,526010623.2000001,9.864,-3.00884956,-0.306,164744,,7100,Consumer Non-Durables
CATC,NASDAQ,524956533.2999999,75.77,0.22486772,0.17,6662,17.24688598,321,Finance
GERN,NASDAQ,523145320,1.685,0.89820359,0.015,1036716,,46,Health Technology
HMLP,NYSE,522590200,15.7,0,0,58775,11.42482899,,Transportation
NPAUU,NASDAQ,521525000,18.2,0.33076075,0.06,3231,,3,Finance
VUZI,NASDAQ,521411636.59,12.2057,11.97889908,1.3057,9221026,,88,Electronic Technology
TG,NYSE,520723300.99999994,15.545,-0.28864657,-0.045,85462,,3000,Producer Manufacturing
IIIN,NASDAQ,519739740,26.91,-0.70110701,-0.19,86961,19.7680356,881,Producer Manufacturing
TRUE,NASDAQ,519543563.4,4.9911,2.90927835,0.1411,376708,,709,Technology Services
UUUU,NYSE ARCA,518359400,3.86,0.25974026,0.01,1689781,,95,Non-Energy Minerals
AMTBB,NASDAQ,516276250,12.25,0,0,6872,183.38323353,829,Finance
BBSI,NASDAQ,515438431.2,67.41,-0.05930319,-0.04,22982,13.57798535,127085,Commercial Services
FAII,NYSE,515343749.99999994,11.95,0.50462574,0.06,695019,,,Finance
RYI,NYSE,511154334,13.41,-4.48717949,-0.63,158381,,4500,Non-Energy Minerals
OPT,NASDAQ,510717000,11.7,-3.30578512,-0.4,25196,,,Health Technology
IEA,NASDAQ,509340855.00000006,22.35,-1.58520476,-0.36,443246,,3250,Industrial Services
FLDM,NASDAQ,509197530,6.87,11.52597403,0.71,8911124,,566,Health Technology
PROF,NASDAQ,508705920.00000006,25.92,-1.70648464,-0.45,69202,,75,Health Technology
OYST,NASDAQ,507794729,19.63,3.04461942,0.58,45846,,17,Health Technology
PRTH,NASDAQ,507784788,7.56,0.8,0.06,52847,25.96952909,588,Technology Services
FCACU,NASDAQ,507581000,11.7,-0.59473237,-0.07,6143,,,Finance
CDAK,NASDAQ,507103254,27.02,4.44530344,1.15,62260,,,Health Technology
VOXX,NASDAQ,505836947.56,21.14,-2.26537217,-0.49,138596,,912,Electronic Technology
EXPC,NASDAQ,505656250,14.71,-2.96833773,-0.45,1367945,452.53731343,,Finance
RAPT,NASDAQ,505593627,20.59,-0.72324012,-0.15,107762,,67,Health Technology
HYLN,NYSE,505485721.65,17.355,-0.99828865,-0.175,3394615,,4,Producer Manufacturing
IH,NYSE,504714000,22.01,6.94849368,1.43,222787,1310.82802548,,Technology Services
ALLT,NASDAQ,504066937.5,14.315,-0.10467551,-0.015,162667,,594,Electronic Technology
LUXAU,NASDAQ,503700000,11.59,-0.77054795,-0.09,57758,,,Finance
SPRO,NASDAQ,503416470.00000006,18.51,4.28169014,0.76,207908,,57,Health Technology
AMYT,NASDAQ,503118548.77673835,13.7,-2.03789775,-0.285,7382,,,Health Technology
FOSL,NASDAQ,501355786,9.74,2.31092437,0.22,822129,,10200,Consumer Durables
FLNG,NYSE,500874768.9,9.2565,0.17857143,0.0165,74545,107.5444508,8,Energy Minerals
BYSI,NASDAQ,500227092,12.78,-2.59146341,-0.34,222399,,61,Health Technology
TITN,NASDAQ,500062086.00000006,22.17,-1.07095047,-0.24,63129,26.21052632,1612,Distribution Services
ASPN,NYSE,499742940.00000006,18.6,-0.95846645,-0.18,32546,,304,Process Industries
BIVI,NASDAQ,499174093.99999994,35.87,1.61473088,0.57,99623,,,Health Technology
GMDA,NASDAQ,497429834.99999994,8.61,-3.79888268,-0.34,686028,,83,Health Technology
IPV,NYSE,497206560.00000006,16.01,-3.26283988,-0.54,716302,562.92517007,,Finance
CRNX,NASDAQ,496797507,15.09,0.6,0.09,28284,,68,Health Technology
CLAR,NASDAQ,496698969,15.99,1.78230426,0.28,66000,45.44402661,500,Consumer Durables
MTW,NYSE,495915910,14.35,-2.44731475,-0.36,149687,,4900,Producer Manufacturing
NTST,NYSE,493833000,17.62,-0.16997167,-0.03,59147,,,Finance
VKTX,NASDAQ,493520280,6.765,-0.36818851,-0.025,626429,,19,Health Technology
SPRB,NASDAQ,493353084,21.21,1.53183341,0.32,7960,,,Health Technology
AXDX,NASDAQ,491596013.99999994,8.62,1.29259694,0.11,529182,,275,Health Technology
JNCE,NASDAQ,491368995,12.33,2.75,0.33,557204,,130,Health Technology
MCS,NYSE,490704720.606,16.21,0.99688474,0.16,439202,,10500,Consumer Services
HIFS,NASDAQ,490192560,232.76,1.17360689,2.7,1826,9.99853791,,Finance
QTNT,NASDAQ,489501189,6.07,1.84563758,0.11,337700,,418,Health Technology
UVE,NYSE,489125301,15.61,0.12828736,0.02,91601,,805,Finance
VHI,NYSE,488841899,17.29,2.55041518,0.43,4965,11.60997108,2200,Process Industries
ALT,NASDAQ,486805119.99999994,14.72,14.02013943,1.81,1761272,,25,Commercial Services
WIMI,NASDAQ,486717000,8.52,-0.6993007,-0.06,10506238,,147,Technology Services
MSGM,NASDAQ,486412500.00000006,29.75,3.26275599,0.94,34078,,,Technology Services
AXTI,NASDAQ,485688000,11.76,-1.09335576,-0.13,180134,,731,Electronic Technology
RPLA.U,NYSE,485594000,11.05,0,0,1520,,3,Finance
PEIX,NASDAQ,482383711.32,6.67,3.25077399,0.21,2315730,,500,Process Industries
EBF,NYSE,482285750,18.5,-0.48413125,-0.09,44874,17.53773585,2505,Commercial Services
ERESU,NASDAQ,482137000,11.12,-0.53667263,-0.06,26595,,,Finance
AMOT,NASDAQ,481981097.55,49.395,-1.95514093,-0.985,10236,33.27389208,1700,Electronic Technology
FSP,NYSE ARCA,481903000,4.49,0,0,118751,,37,Finance
MRNS,NASDAQ,479808468,13.48,2.12121212,0.28,142097,,40,Health Technology
DXPE,NASDAQ,479637272,26.96,-0.03707824,-0.01,17555,,2747,Distribution Services
SOAC.U,NYSE,478875000,13.2379,3.66405638,0.4679,6747,,3,Finance
XBIT,NASDAQ,478410810.00000006,16.35,-3.53982301,-0.6,86415,1.16933648,60,Health Technology
DHIL,NASDAQ,478223158.6,151.18,-1.57552083,-2.42,5630,13.20731834,129,Finance
WSBF,NASDAQ,478072300,19,0.26385224,0.05,20450,7.54919927,824,Finance
AROW,NASDAQ,477599862,30.83,0.06491399,0.02,6966,12.51980983,520,Finance
ALDX,NASDAQ,477101486.99999994,12.29,4.2408821,0.5,875860,,20,Health Technology
AKBA,NASDAQ,475533310,3.29,4.44444444,0.14,3821005,,360,Health Technology
NOG,NYSE ARCA,475354182.49,10.3673,-4.44884793,-0.4827,921157,,24,Energy Minerals
ISEE,NASDAQ,475316809,5.3068,-1.17690875,-0.0632,419247,,38,Health Technology
GBL,NYSE,474977615.0264999,17.2995,-0.06065858,-0.0105,4156,7.31058366,189,Finance
FINMU,NASDAQ,474750000,10.56,0.09478673,0.01,257339,,,Electronic Technology
PGC,NASDAQ,474690422,25.07,-0.98736177,-0.25,18469,13.69166712,446,Finance
DUO,NASDAQ,473974000,8.8,2.20673635,0.19,57357,,1676,Technology Services
ALRS,NASDAQ,473762973,27.67,-0.07222824,-0.02,18002,11.61834431,789,Finance
MBWM,NASDAQ,473584500,29,1.15102895,0.33,13438,10.56958525,,Finance
INSW,NYSE,473222968,16.91,-0.52941176,-0.09,81816,3.8549627,1666,Transportation
CUTR,NASDAQ,473082657.99999994,26.83,4.31570762,1.11,42677,,447,Health Technology
CTT,NYSE,473025000,9.5522,-1.52371134,-0.1478,59574,,26,Finance
LUXA,NASDAQ,472650000.00000006,10.96,-0.0911577,-0.01,86651,,,Finance
TWND.U,NYSE,472080000,11.3535,0.47345133,0.0535,22891,,,Finance
MGI,NASDAQ,471979625,6.35,5.39419087,0.325,8043590,,2252,Commercial Services
SRLP,NYSE,471957580,20.575,2.66966068,0.535,50912,13.13409359,665,Industrial Services
CO,NYSE,471617880,3.88,-1.02040816,-0.04,65232,6.60154934,1260,Health Services
DNN,NYSE ARCA,469285090,0.6925,-4.17877404,-0.0302,1791307,,,Non-Energy Minerals
DEH.U,NYSE,469200000,10.83,-0.45955882,-0.05,41492,,,Finance
ENPC.U,NYSE,468695000,26.4,0,0,5310,,,Finance
MOV,NYSE,468290898,20.19,-2.74566474,-0.57,132541,,1145,Consumer Durables
ZIXI,NASDAQ,468183529.5,8.215,-1.96897375,-0.165,264240,,566,Technology Services
MLR,NYSE,467376899.99999994,40.98,-0.02439619,-0.01,15682,15.84338281,1310,Producer Manufacturing
ORPH,NASDAQ,467031000,13.65,1.4115899,0.19,703,,86,Health Technology
HCICU,NASDAQ,466875000,12.655,1.64658635,0.205,306014,,,Finance
CSTE,NASDAQ,466592895,13.55,-1.52616279,-0.21,49208,50.86876155,1501,Non-Energy Minerals
PRSRU,NASDAQ,465562000,11.4,-0.52356021,-0.06,197773,,,Finance
TA,NASDAQ,464937221.7000001,32.2974,-2.42477341,-0.8026,55049,9.14819524,21909,Consumer Services
URGN,NASDAQ,464176031.00000006,21.01,0.47824008,0.1,74062,,173,Health Technology
SNR,NYSE,463273000,5.435,-2.59856631,-0.145,83331,,19,Finance
SPNE,NASDAQ,462025431.99999994,16.72,0.54119062,0.09,73294,,386,Health Technology
LHC.U,NYSE,461125000,10.47,-0.66413662,-0.07,508076,,,Finance
CLFD,NASDAQ,460753440,33.6,4.0247678,1.3,168573,60.10420543,460,Electronic Technology
CRAI,NASDAQ,460592025.9,59.23,2.22644115,1.29,9375,20.56578994,779,Commercial Services
RADA,NASDAQ,459688397.99999994,10.54,1.93423598,0.2,163378,165.17571885,192,Electronic Technology
KBAL,NASDAQ,459593530.2,12.42,-1.11464968,-0.14,85992,13.2924119,2808,Consumer Durables
ARAY,NASDAQ,459106711,5.03,-0.98425197,-0.05,445012,35.57422969,932,Health Technology
SMMT,NASDAQ,459010822.32,5.58,4.29906542,0.23,245845,,70,Health Technology
BCEI,NYSE,458148455.99999994,21.99,-1.65474061,-0.37,130270,11.51153213,125,Energy Minerals
CAP.U,NYSE,457988000,10.69,0.65913371,0.07,70041,,,Finance
AMAL,NASDAQ,457980125,14.75,-0.33783784,-0.05,11243,10.50315804,398,Finance
MCF,NYSE ARCA,457667879.99999994,2.635,-7.54385965,-0.215,1337313,,124,Energy Minerals
DNK,NYSE,457443000,2.875,-0.51903114,-0.015,98610,,,Technology Services
RYAM,NYSE,456685777.5,7.2095,-3.61631016,-0.2705,264645,,4000,Process Industries
ENPC,NYSE,456089984,25.69,0.03894081,0.01,33178,,,Finance
NPA,NASDAQ,455687500,15.85,-2.16049383,-0.35,1377537,356.04395604,3,Finance
MTA,NYSE ARCA,455256774,11.86,-0.25231287,-0.03,217800,,,Commercial Services
BEEM,NASDAQ,455151257.6049999,64.7999,-1.81833333,-1.2001,423754,,35,Utilities
SXC,NYSE,454396869,5.49,0.73394495,0.04,338849,62.00227531,895,Energy Minerals
YAC,NYSE,454106250,10.53,-0.28409091,-0.03,20443,,,Finance
FREE,NASDAQ,453819327,11.81,-1.74708819,-0.21,168669,,4,Consumer Non-Durables
ERES,NASDAQ,453459375,10.515,0.14285714,0.015,771703,,,Finance
OPRT,NASDAQ,453247846.38,16.4178,-1.7486535,-0.2922,17762,,3279,Finance
LXFR,NYSE,453002439.99999994,16.4,-2.3228112,-0.39,43362,44.86905398,,Producer Manufacturing
DJCO,NASDAQ,452899807.5,328.01,1.94560995,6.26,1275,111.04657122,320,Consumer Services
LAWS,NASDAQ,452690442.9,50.13,0.03991219,0.02,12064,39.66909436,1770,Distribution Services
APLT,NASDAQ,452685453,20.13,-0.44510386,-0.09,41869,,11,Health Technology
VPG,NYSE,452192809.97,33.31,-0.1498801,-0.05,13343,31.24473167,2400,Electronic Technology
NEWT,NASDAQ,451970275,20.75,-0.09629273,-0.02,107498,,109,Commercial Services
CNSL,NASDAQ,451813980.8,5.6896,2.14721724,0.1196,162417,10.71359877,3400,Communications
RPLA,NYSE,450433249.4864,10.2499,-0.09844055,-0.0101,174764,357.4912892,3,Finance
ATRO,NASDAQ,449997204.3,14.61,1.10726644,0.16,156820,,2800,Electronic Technology
ACIU,NASDAQ,449837340,6.26,3.81426202,0.23,134426,,132,Health Technology
MDVL,NASDAQ,449698380,14.2,2.52707581,0.35,23915,,15,Health Technology
KE,NASDAQ,449562204,17.88,0.28042625,0.05,34881,15.89835042,6400,Commercial Services
SAVA,NASDAQ,448106434,12.82,6.12582781,0.74,2605905,,9,Health Technology
NOVSU,NASDAQ,447810000,36.23,2.34463277,0.83,1921,,,Finance
WTTR,NYSE,447578235.5,5.155,-0.6743738,-0.035,132736,,3900,Industrial Services
HCI,NYSE,447554104.2,56.07,3.27868852,1.78,32374,14.80057796,413,Finance
VSEC,NASDAQ,447012950.00000006,40.45,0.77229696,0.31,10288,,2776,Industrial Services
VNTR,NYSE,445893356.6,4.1773,1.14527845,0.0473,253570,,4000,Process Industries
HCARU,NASDAQ,445050000,10.7,-0.46511628,-0.05,136543,,,Finance
DRRX,NASDAQ,444962010,2.19,-1.35135135,-0.03,420528,,90,Health Technology
SFTW,NYSE,444726562.5,11.25,0.62611807,0.07,610149,,5,Finance
